Order_ID,Order_Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Mode,City
100634,2023-04-07,CUST490,Clothing,T-Shirt,5,21334,106670,Cash,Kolkata
100635,2023-12-12,CUST319,Grocery,Oil Pack,4,47953,191812,Card,Mumbai
100636,2024-06-26,CUST764,Electronics,Tablet,1,58224,58224,Cash,Mumbai
100637,2024-04-11,CUST296,Grocery,Sugar Pack,2,1090,2180,Cash,Delhi
100638,2024-11-07,CUST782,Home Decor,Photo Frame,5,1560,7800,UPI,Mumbai
100639,2023-12-20,CUST26,Clothing,Jacket,1,41276,41276,UPI,Bangalore
100640,2024-02-08,CUST130,Clothing,Jeans,5,23490,117450,Card,Bangalore
100641,2023-04-21,CUST175,Home Decor,Vase,4,8270,33080,Cash,Delhi
100642,2024-05-27,CUST382,Grocery,Oil Pack,3,17303,51909,Card,Pune
100643,2024-05-13,CUST745,Clothing,Jeans,3,56622,169866,Card,Delhi
100644,2024-12-19,CUST632,Electronics,Mobile,5,52357,261785,Cash,Mumbai
100645,2023-05-07,CUST799,Home Decor,Photo Frame,5,50243,251215,UPI,Chennai
100646,2023-04-12,CUST410,Electronics,Tablet,5,56292,281460,Net Banking,Pune
100647,2024-09-16,CUST426,Clothing,T-Shirt,4,35371,141484,Cash,Delhi
100648,2023-06-20,CUST363,Electronics,Headphones,4,53656,214624,Card,Hyderabad
100649,2023-10-10,CUST737,Grocery,Tea Pack,3,8650,25950,Net Banking,Chennai
100650,2024-12-18,CUST56,Electronics,Mobile,4,51736,206944,Card,Delhi
100651,2023-06-17,CUST453,Electronics,Mobile,2,8785,17570,UPI,Chennai
100652,2023-11-13,CUST665,Clothing,Dress,5,39000,195000,Cash,Chennai
100653,2024-04-15,CUST217,Home Decor,Lamp,5,56794,283970,Cash,Kolkata
100654,2023-02-15,CUST242,Home Decor,Photo Frame,5,30085,150425,Cash,Bangalore
100655,2023-08-20,CUST106,Home Decor,Photo Frame,4,2407,9628,Card,Mumbai
100656,2024-07-11,CUST408,Grocery,Rice Bag,1,5791,5791,Card,Pune
100657,2024-09-01,CUST522,Grocery,Rice Bag,4,57363,229452,Net Banking,Hyderabad
100658,2023-02-12,CUST516,Grocery,Rice Bag,1,59945,59945,Net Banking,Mumbai
100659,2023-09-02,CUST166,Home Decor,Cushion,5,20498,102490,UPI,Chennai
100660,2024-12-17,CUST196,Home Decor,Wall Clock,4,52940,211760,Net Banking,Pune
100661,2023-12-12,CUST621,Clothing,Jacket,2,38530,77060,Card,Bangalore
100662,2023-05-03,CUST304,Electronics,Mobile,4,25001,100004,UPI,Bangalore
100663,2024-01-17,CUST83,Grocery,Rice Bag,5,1451,7255,UPI,Hyderabad
100664,2024-01-22,CUST188,Home Decor,Vase,3,8505,25515,Cash,Kolkata
100665,2024-07-30,CUST224,Grocery,Flour Bag,5,16956,84780,Card,Kolkata
100666,2024-09-10,CUST31,Electronics,Tablet,1,38006,38006,Net Banking,Mumbai
100667,2023-03-11,CUST558,Grocery,Sugar Pack,4,10624,42496,Cash,Bangalore
100668,2024-06-18,CUST72,Electronics,Laptop,2,47748,95496,Card,Mumbai
100669,2024-07-16,CUST233,Clothing,T-Shirt,3,17783,53349,Cash,Mumbai
100670,2023-10-10,CUST20,Home Decor,Wall Clock,4,26192,104768,UPI,Chennai
100671,2023-08-08,CUST705,Home Decor,Vase,5,53164,265820,Card,Bangalore
100672,2023-03-10,CUST727,Home Decor,Photo Frame,1,16072,16072,Net Banking,Mumbai
100673,2024-02-20,CUST746,Electronics,Laptop,4,37837,151348,UPI,Delhi
100674,2024-05-30,CUST376,Home Decor,Lamp,1,2310,2310,Cash,Hyderabad
100675,2024-07-19,CUST269,Clothing,Sweater,2,40037,80074,UPI,Mumbai
100676,2024-02-20,CUST198,Home Decor,Vase,1,3616,3616,Net Banking,Delhi
100677,2024-12-31,CUST689,Home Decor,Vase,5,24433,122165,Cash,Hyderabad
100678,2023-07-03,CUST126,Electronics,Laptop,2,17970,35940,Net Banking,Kolkata
100679,2024-05-17,CUST354,Grocery,Rice Bag,5,53873,269365,Card,Mumbai
100680,2024-07-20,CUST127,Electronics,Headphones,2,27478,54956,UPI,Mumbai
100681,2023-09-22,CUST527,Grocery,Rice Bag,2,18101,36202,UPI,Kolkata
100682,2023-07-28,CUST341,Home Decor,Vase,1,32736,32736,UPI,Mumbai
100683,2024-08-14,CUST772,Clothing,Dress,1,5664,5664,UPI,Hyderabad
100684,2024-11-19,CUST297,Electronics,Headphones,5,59801,299005,Net Banking,Pune
100685,2023-03-07,CUST364,Grocery,Rice Bag,1,40253,40253,Cash,Mumbai
100686,2023-04-24,CUST420,Clothing,T-Shirt,4,24959,99836,UPI,Hyderabad
100687,2023-11-06,CUST539,Grocery,Flour Bag,4,32445,129780,UPI,Chennai
100688,2023-05-03,CUST183,Home Decor,Wall Clock,3,53632,160896,Net Banking,Hyderabad
100689,2023-03-31,CUST490,Clothing,Dress,4,59359,237436,Card,Chennai
100690,2024-08-13,CUST633,Electronics,Tablet,2,58039,116078,Card,Mumbai
100691,2024-07-17,CUST178,Home Decor,Wall Clock,2,20730,41460,UPI,Bangalore
100692,2023-01-14,CUST494,Clothing,Dress,5,8808,44040,Card,Kolkata
100693,2024-06-29,CUST559,Home Decor,Cushion,3,1481,4443,Card,Chennai
100694,2023-11-25,CUST40,Grocery,Tea Pack,3,21053,63159,Net Banking,Kolkata
100695,2023-07-04,CUST322,Home Decor,Wall Clock,5,50553,252765,Cash,Mumbai
100696,2023-05-05,CUST677,Grocery,Flour Bag,1,28909,28909,Net Banking,Mumbai
100697,2023-05-07,CUST449,Home Decor,Vase,2,55426,110852,UPI,Hyderabad
100698,2024-03-14,CUST215,Grocery,Rice Bag,2,7424,14848,Net Banking,Delhi
100699,2024-12-20,CUST174,Home Decor,Cushion,4,56441,225764,Cash,Mumbai
100700,2024-01-05,CUST232,Home Decor,Wall Clock,4,40877,163508,UPI,Delhi
100701,2024-05-26,CUST263,Home Decor,Lamp,2,40385,80770,Cash,Mumbai
100702,2024-12-17,CUST173,Home Decor,Wall Clock,4,29805,119220,Cash,Chennai
100703,2023-07-11,CUST513,Home Decor,Cushion,2,19882,39764,Cash,Bangalore
100704,2023-07-30,CUST694,Clothing,Dress,3,59989,179967,Card,Delhi
100705,2024-11-09,CUST668,Grocery,Sugar Pack,5,6527,32635,UPI,Bangalore
100706,2024-03-03,CUST661,Clothing,Sweater,4,7400,29600,Cash,Pune
100707,2024-07-03,CUST120,Electronics,Mobile,4,39952,159808,UPI,Pune
100708,2024-03-18,CUST59,Home Decor,Photo Frame,1,45997,45997,UPI,Bangalore
100709,2024-02-22,CUST133,Electronics,Smart Watch,1,19224,19224,Card,Chennai
100710,2023-09-04,CUST243,Home Decor,Lamp,5,25930,129650,UPI,Kolkata
100711,2024-11-21,CUST120,Clothing,Jeans,4,39414,157656,Card,Delhi
100712,2023-05-10,CUST170,Home Decor,Vase,5,30003,150015,Cash,Chennai
100713,2024-06-28,CUST761,Home Decor,Photo Frame,4,29999,119996,Net Banking,Hyderabad
100714,2023-03-28,CUST217,Grocery,Tea Pack,2,4097,8194,Cash,Pune
100715,2024-07-22,CUST743,Clothing,Jeans,5,17556,87780,Cash,Pune
100716,2023-01-22,CUST386,Electronics,Tablet,5,20145,100725,Cash,Delhi
100717,2023-10-21,CUST495,Grocery,Flour Bag,4,57253,229012,Card,Bangalore
100718,2024-10-23,CUST406,Electronics,Mobile,3,15119,45357,Card,Delhi
100719,2024-11-09,CUST394,Electronics,Laptop,4,10085,40340,Card,Delhi
100720,2024-12-05,CUST367,Clothing,Sweater,4,21690,86760,Cash,Bangalore
100721,2024-10-22,CUST480,Clothing,Jeans,2,50204,100408,Net Banking,Kolkata
100722,2023-02-03,CUST381,Grocery,Rice Bag,1,26231,26231,Cash,Pune
100723,2023-11-19,CUST744,Grocery,Flour Bag,2,38122,76244,Card,Mumbai
100724,2024-01-08,CUST495,Clothing,Jeans,5,50960,254800,Cash,Chennai
100725,2024-07-12,CUST711,Home Decor,Lamp,4,50777,203108,Cash,Pune
100726,2024-09-23,CUST212,Electronics,Mobile,3,7155,21465,Card,Delhi
100727,2023-09-03,CUST389,Grocery,Rice Bag,3,24164,72492,Card,Mumbai
100728,2023-09-03,CUST391,Home Decor,Vase,4,3668,14672,Net Banking,Pune
100729,2024-02-28,CUST220,Grocery,Flour Bag,5,25400,127000,Cash,Kolkata
100730,2024-06-10,CUST557,Clothing,Jacket,4,32184,128736,UPI,Kolkata
100731,2024-08-16,CUST171,Grocery,Tea Pack,3,47526,142578,Card,Hyderabad
100732,2024-01-02,CUST519,Home Decor,Wall Clock,2,13126,26252,Card,Bangalore
100733,2023-03-03,CUST268,Grocery,Sugar Pack,3,51140,153420,Card,Bangalore
100734,2024-07-07,CUST587,Grocery,Oil Pack,2,36813,73626,Cash,Hyderabad
100735,2023-01-15,CUST497,Electronics,Headphones,4,15607,62428,Card,Delhi
100736,2024-12-28,CUST274,Home Decor,Vase,3,21641,64923,Net Banking,Chennai
100737,2024-09-14,CUST103,Home Decor,Cushion,3,22381,67143,Card,Delhi
100738,2024-03-15,CUST748,Electronics,Laptop,2,19388,38776,Cash,Bangalore
100739,2023-05-02,CUST145,Clothing,Jeans,4,34215,136860,UPI,Kolkata
100740,2024-05-08,CUST82,Clothing,Dress,2,55477,110954,UPI,Delhi
100741,2024-06-10,CUST556,Clothing,Jeans,2,32428,64856,Net Banking,Delhi
100742,2024-02-08,CUST569,Home Decor,Lamp,5,49940,249700,Cash,Pune
100743,2024-08-07,CUST100,Electronics,Headphones,2,40770,81540,Net Banking,Kolkata
100744,2024-03-27,CUST382,Grocery,Flour Bag,5,49815,249075,UPI,Kolkata
100745,2024-01-13,CUST348,Home Decor,Cushion,3,9915,29745,UPI,Delhi
100746,2023-05-17,CUST600,Grocery,Rice Bag,4,43582,174328,Cash,Chennai
100747,2024-04-14,CUST561,Grocery,Sugar Pack,1,24432,24432,Card,Bangalore
100748,2023-05-07,CUST396,Grocery,Flour Bag,4,3493,13972,UPI,Delhi
100749,2023-07-02,CUST97,Home Decor,Wall Clock,2,18115,36230,Cash,Chennai
100750,2023-09-23,CUST169,Electronics,Mobile,5,13835,69175,UPI,Chennai
100751,2023-01-31,CUST755,Clothing,Jeans,5,16561,82805,Card,Chennai
100752,2023-08-28,CUST458,Home Decor,Cushion,3,50595,151785,Card,Bangalore
100753,2023-10-28,CUST643,Home Decor,Cushion,4,49787,199148,Card,Hyderabad
100754,2024-09-04,CUST607,Grocery,Oil Pack,3,14885,44655,Net Banking,Pune
100755,2023-09-30,CUST377,Home Decor,Wall Clock,4,23112,92448,UPI,Pune
100756,2023-09-28,CUST446,Clothing,Jeans,2,43861,87722,Net Banking,Delhi
100757,2023-06-15,CUST144,Home Decor,Lamp,1,23968,23968,Cash,Pune
100758,2024-01-19,CUST403,Grocery,Tea Pack,4,30531,122124,UPI,Bangalore
100759,2024-05-12,CUST718,Clothing,Jacket,5,50068,250340,Card,Chennai
100760,2023-03-29,CUST586,Home Decor,Cushion,5,46012,230060,UPI,Mumbai
100761,2024-11-18,CUST485,Home Decor,Lamp,1,31300,31300,UPI,Hyderabad
100762,2024-10-14,CUST786,Electronics,Tablet,2,14937,29874,Cash,Bangalore
100763,2023-03-04,CUST519,Grocery,Tea Pack,5,40119,200595,Net Banking,Chennai
100764,2024-05-26,CUST477,Grocery,Oil Pack,3,24355,73065,Net Banking,Kolkata
100765,2023-06-07,CUST699,Home Decor,Lamp,2,33127,66254,Net Banking,Hyderabad
100766,2024-01-10,CUST655,Grocery,Tea Pack,3,49436,148308,Cash,Pune
100767,2023-08-31,CUST416,Grocery,Flour Bag,5,57317,286585,Net Banking,Bangalore
100768,2024-11-22,CUST308,Electronics,Headphones,3,36312,108936,Card,Kolkata
100769,2024-09-21,CUST70,Home Decor,Lamp,5,18561,92805,Card,Chennai
100770,2024-08-03,CUST246,Grocery,Sugar Pack,4,4831,19324,Cash,Bangalore
100771,2023-06-28,CUST662,Home Decor,Vase,5,21340,106700,Net Banking,Pune
100772,2023-09-13,CUST1,Grocery,Oil Pack,1,4135,4135,Net Banking,Mumbai
100773,2024-12-19,CUST30,Clothing,Dress,4,24754,99016,UPI,Pune
100774,2024-09-16,CUST74,Grocery,Flour Bag,2,36025,72050,Cash,Chennai
100775,2024-03-28,CUST252,Grocery,Sugar Pack,5,28803,144015,UPI,Hyderabad
100776,2024-11-30,CUST275,Electronics,Tablet,3,35589,106767,Net Banking,Hyderabad
100777,2023-07-18,CUST600,Clothing,Jeans,5,2188,10940,Card,Bangalore
100778,2023-05-28,CUST637,Electronics,Headphones,4,41654,166616,UPI,Bangalore
100779,2023-10-26,CUST621,Home Decor,Cushion,1,43753,43753,UPI,Mumbai
100780,2024-10-23,CUST500,Electronics,Headphones,2,36676,73352,Cash,Delhi
100781,2024-09-06,CUST251,Grocery,Sugar Pack,1,14400,14400,Net Banking,Hyderabad
100782,2024-05-06,CUST261,Home Decor,Vase,5,4200,21000,Card,Kolkata
100783,2023-12-30,CUST469,Grocery,Tea Pack,3,1697,5091,Card,Mumbai
100784,2024-07-10,CUST14,Grocery,Oil Pack,2,40168,80336,Net Banking,Kolkata
100785,2024-06-06,CUST422,Grocery,Sugar Pack,5,45227,226135,UPI,Chennai
100786,2023-06-09,CUST549,Grocery,Flour Bag,3,41955,125865,UPI,Pune
100787,2024-02-02,CUST32,Electronics,Tablet,2,54686,109372,Cash,Delhi
100788,2024-02-18,CUST250,Home Decor,Wall Clock,2,56124,112248,Card,Delhi
100789,2024-11-05,CUST734,Electronics,Mobile,4,19766,79064,UPI,Kolkata
100790,2024-09-11,CUST471,Home Decor,Wall Clock,3,25529,76587,Cash,Kolkata
100791,2024-11-06,CUST575,Electronics,Laptop,1,26103,26103,Cash,Kolkata
100792,2023-04-08,CUST722,Home Decor,Wall Clock,1,56566,56566,UPI,Hyderabad
100793,2024-08-17,CUST56,Home Decor,Cushion,5,46060,230300,UPI,Delhi
100794,2023-05-28,CUST63,Grocery,Tea Pack,4,4070,16280,UPI,Mumbai
100795,2024-05-01,CUST296,Grocery,Flour Bag,4,47273,189092,UPI,Kolkata
100796,2024-10-05,CUST661,Grocery,Tea Pack,2,49222,98444,UPI,Delhi
100797,2024-12-01,CUST712,Electronics,Tablet,3,43558,130674,Cash,Chennai
100798,2023-10-12,CUST251,Grocery,Rice Bag,2,54419,108838,Card,Chennai
100799,2023-12-29,CUST722,Home Decor,Vase,2,25260,50520,UPI,Bangalore
100800,2023-12-20,CUST276,Home Decor,Cushion,5,7592,37960,Cash,Mumbai
100801,2024-01-26,CUST524,Clothing,Dress,5,2054,10270,Net Banking,Delhi
100802,2024-10-26,CUST269,Grocery,Flour Bag,5,16543,82715,Net Banking,Mumbai
100803,2023-07-15,CUST190,Electronics,Tablet,4,43696,174784,Net Banking,Bangalore
100804,2024-07-26,CUST105,Home Decor,Vase,1,48769,48769,Cash,Hyderabad
100805,2024-03-17,CUST235,Electronics,Mobile,5,47959,239795,Net Banking,Chennai
100806,2024-06-16,CUST159,Electronics,Smart Watch,3,5234,15702,Card,Chennai
100807,2024-08-29,CUST581,Electronics,Headphones,3,5294,15882,Net Banking,Bangalore
100808,2023-01-14,CUST293,Electronics,Mobile,4,59340,237360,Card,Mumbai
100809,2024-02-03,CUST63,Grocery,Rice Bag,2,54781,109562,Net Banking,Chennai
100810,2024-05-23,CUST309,Clothing,Dress,2,38954,77908,Net Banking,Hyderabad
100811,2024-04-29,CUST319,Home Decor,Photo Frame,5,47955,239775,Cash,Bangalore
100812,2024-04-17,CUST32,Electronics,Laptop,1,3637,3637,Net Banking,Chennai
100813,2023-03-30,CUST727,Grocery,Tea Pack,3,17301,51903,Cash,Delhi
100814,2024-03-31,CUST95,Electronics,Tablet,4,7969,31876,Cash,Chennai
100815,2024-12-31,CUST697,Clothing,T-Shirt,2,58377,116754,Cash,Chennai
100816,2024-08-14,CUST528,Grocery,Flour Bag,1,24931,24931,Card,Kolkata
100817,2023-04-19,CUST220,Home Decor,Vase,1,21056,21056,UPI,Kolkata
100818,2023-11-09,CUST765,Electronics,Smart Watch,5,4742,23710,Net Banking,Mumbai
100819,2023-05-18,CUST519,Grocery,Oil Pack,3,4585,13755,Card,Hyderabad
100820,2024-10-26,CUST772,Grocery,Oil Pack,4,651,2604,UPI,Kolkata
100821,2024-02-17,CUST413,Grocery,Tea Pack,1,55139,55139,Cash,Hyderabad
100822,2024-03-19,CUST697,Electronics,Tablet,1,49042,49042,UPI,Delhi
100823,2024-10-05,CUST503,Home Decor,Vase,4,29735,118940,Card,Pune
100824,2024-03-10,CUST538,Home Decor,Photo Frame,4,44793,179172,Card,Chennai
100825,2024-05-27,CUST80,Electronics,Tablet,3,25135,75405,Net Banking,Pune
100826,2024-10-28,CUST36,Grocery,Tea Pack,3,33369,100107,Card,Delhi
100827,2024-06-09,CUST123,Electronics,Smart Watch,3,32710,98130,Card,Bangalore
100828,2023-11-08,CUST290,Electronics,Tablet,2,27492,54984,Cash,Pune
100829,2023-08-22,CUST402,Electronics,Headphones,3,14893,44679,Net Banking,Kolkata
100830,2024-07-18,CUST238,Grocery,Sugar Pack,5,23376,116880,Net Banking,Kolkata
100831,2023-10-28,CUST169,Electronics,Mobile,2,36081,72162,UPI,Mumbai
100832,2023-03-11,CUST273,Electronics,Laptop,1,4435,4435,Cash,Delhi
100833,2023-11-27,CUST429,Home Decor,Photo Frame,2,51202,102404,Net Banking,Bangalore
100834,2023-12-28,CUST389,Clothing,Jeans,3,38716,116148,Card,Bangalore
100835,2024-04-23,CUST607,Clothing,Dress,1,30083,30083,Card,Bangalore
100836,2023-10-14,CUST420,Grocery,Tea Pack,5,41749,208745,Cash,Bangalore
100837,2023-09-14,CUST392,Grocery,Rice Bag,1,8840,8840,Cash,Kolkata
100838,2023-11-16,CUST472,Home Decor,Wall Clock,2,5524,11048,UPI,Mumbai
100839,2024-08-09,CUST382,Clothing,Jacket,4,6244,24976,Net Banking,Pune
100840,2023-04-10,CUST301,Clothing,T-Shirt,5,17862,89310,UPI,Mumbai
100841,2024-07-13,CUST287,Home Decor,Photo Frame,3,14641,43923,Card,Kolkata
100842,2024-10-17,CUST654,Home Decor,Lamp,1,55286,55286,Card,Pune
100843,2023-01-11,CUST758,Clothing,Jeans,4,20313,81252,Card,Bangalore
100844,2023-03-04,CUST28,Clothing,Sweater,2,19840,39680,UPI,Pune
100845,2024-10-02,CUST627,Home Decor,Lamp,2,16902,33804,UPI,Hyderabad
100846,2023-05-14,CUST160,Grocery,Oil Pack,3,6409,19227,Cash,Hyderabad
100847,2023-02-19,CUST549,Electronics,Tablet,1,51320,51320,Cash,Mumbai
100848,2024-09-26,CUST400,Home Decor,Lamp,3,43575,130725,UPI,Hyderabad
100849,2023-11-24,CUST231,Electronics,Laptop,2,13429,26858,Net Banking,Delhi
100850,2024-05-31,CUST457,Electronics,Tablet,1,7631,7631,UPI,Pune
100851,2023-03-13,CUST519,Grocery,Tea Pack,2,37804,75608,UPI,Mumbai
100852,2024-07-15,CUST277,Home Decor,Wall Clock,3,45139,135417,Card,Chennai
100853,2024-06-12,CUST106,Electronics,Headphones,1,21096,21096,Cash,Mumbai
100854,2024-12-13,CUST440,Grocery,Flour Bag,4,56867,227468,Cash,Pune
100855,2024-08-24,CUST394,Electronics,Headphones,5,24360,121800,UPI,Kolkata
100856,2024-11-13,CUST101,Grocery,Flour Bag,1,9789,9789,Net Banking,Mumbai
100857,2023-03-22,CUST569,Electronics,Headphones,4,16280,65120,UPI,Mumbai
100858,2023-04-25,CUST136,Grocery,Flour Bag,3,7012,21036,UPI,Kolkata
100859,2023-11-19,CUST135,Clothing,Jeans,2,8038,16076,Card,Bangalore
100860,2023-02-21,CUST297,Home Decor,Photo Frame,5,47776,238880,Net Banking,Mumbai
100861,2023-07-02,CUST172,Grocery,Sugar Pack,1,4356,4356,Card,Kolkata
100862,2024-08-15,CUST135,Clothing,Jeans,5,27730,138650,UPI,Chennai
100863,2023-10-07,CUST707,Home Decor,Wall Clock,5,45087,225435,UPI,Chennai
100864,2023-02-17,CUST482,Electronics,Headphones,1,56246,56246,Card,Chennai
100865,2023-09-02,CUST187,Electronics,Laptop,3,49109,147327,Card,Bangalore
100866,2024-08-24,CUST525,Electronics,Mobile,1,17545,17545,Card,Chennai
100867,2024-10-20,CUST788,Home Decor,Cushion,5,14076,70380,Net Banking,Pune
100868,2023-12-02,CUST415,Grocery,Rice Bag,2,23022,46044,UPI,Chennai
100869,2023-03-18,CUST303,Clothing,T-Shirt,5,20698,103490,Cash,Pune
100870,2024-05-01,CUST231,Home Decor,Wall Clock,2,8471,16942,Card,Bangalore
100871,2024-09-26,CUST429,Clothing,Jeans,1,19555,19555,UPI,Chennai
100872,2024-07-04,CUST525,Grocery,Oil Pack,4,38518,154072,Card,Kolkata
100873,2024-05-04,CUST520,Electronics,Smart Watch,5,4262,21310,Card,Hyderabad
100874,2023-05-31,CUST41,Grocery,Tea Pack,3,35583,106749,Cash,Pune
100875,2024-09-04,CUST213,Home Decor,Vase,3,8063,24189,Net Banking,Chennai
100876,2024-06-30,CUST206,Home Decor,Vase,4,16621,66484,UPI,Mumbai
100877,2024-10-03,CUST450,Home Decor,Wall Clock,5,51171,255855,Cash,Chennai
100878,2023-08-06,CUST275,Grocery,Sugar Pack,1,22321,22321,Net Banking,Mumbai
100879,2023-03-13,CUST447,Home Decor,Vase,5,25408,127040,Net Banking,Kolkata
100880,2024-03-04,CUST290,Grocery,Rice Bag,4,26089,104356,Card,Hyderabad
100881,2024-08-29,CUST761,Electronics,Tablet,3,39793,119379,Cash,Hyderabad
100882,2024-12-07,CUST462,Clothing,T-Shirt,4,9921,39684,Card,Pune
100883,2024-04-20,CUST422,Home Decor,Cushion,2,48985,97970,UPI,Bangalore
100884,2023-01-26,CUST278,Grocery,Rice Bag,3,9269,27807,Net Banking,Kolkata
100885,2023-12-01,CUST706,Home Decor,Photo Frame,5,38841,194205,Cash,Chennai
100886,2024-03-20,CUST774,Clothing,Jeans,4,56526,226104,UPI,Bangalore
100887,2023-03-29,CUST388,Electronics,Laptop,5,16715,83575,Net Banking,Delhi
100888,2024-04-23,CUST557,Electronics,Mobile,3,7405,22215,Net Banking,Bangalore
100889,2023-07-17,CUST299,Clothing,Jacket,1,52251,52251,Net Banking,Mumbai
100890,2024-02-03,CUST774,Home Decor,Vase,4,57781,231124,UPI,Bangalore
100891,2023-07-17,CUST680,Home Decor,Photo Frame,5,20882,104410,Cash,Pune
100892,2023-10-05,CUST376,Clothing,Dress,1,23413,23413,Cash,Hyderabad
100893,2023-02-25,CUST136,Home Decor,Vase,5,52299,261495,Net Banking,Hyderabad
100894,2023-10-16,CUST276,Clothing,Jacket,2,14172,28344,Cash,Pune
100895,2024-02-03,CUST454,Electronics,Mobile,5,36194,180970,Card,Mumbai
100896,2023-07-11,CUST131,Home Decor,Wall Clock,4,24080,96320,Card,Bangalore
100897,2024-03-21,CUST535,Home Decor,Cushion,4,32558,130232,Cash,Kolkata
100898,2023-07-09,CUST62,Clothing,Sweater,4,50413,201652,UPI,Bangalore
100899,2023-10-07,CUST118,Electronics,Laptop,2,31221,62442,Net Banking,Chennai
100900,2024-04-09,CUST407,Electronics,Laptop,5,8938,44690,Card,Hyderabad
100901,2023-12-30,CUST477,Clothing,Jacket,3,55059,165177,Card,Kolkata
100902,2023-12-14,CUST202,Electronics,Mobile,3,14310,42930,Net Banking,Kolkata
100903,2023-10-05,CUST393,Home Decor,Photo Frame,1,15729,15729,Net Banking,Delhi
100904,2024-02-04,CUST630,Grocery,Tea Pack,5,52424,262120,Cash,Chennai
100905,2024-04-10,CUST329,Electronics,Smart Watch,3,4160,12480,Cash,Pune
100906,2023-07-17,CUST47,Electronics,Tablet,2,43292,86584,UPI,Chennai
100907,2024-03-23,CUST233,Home Decor,Photo Frame,5,35369,176845,Cash,Bangalore
100908,2023-06-24,CUST97,Clothing,Sweater,5,39679,198395,Net Banking,Kolkata
100909,2023-01-06,CUST441,Grocery,Tea Pack,5,24070,120350,UPI,Hyderabad
100910,2024-04-22,CUST392,Grocery,Oil Pack,3,44842,134526,UPI,Bangalore
100911,2024-07-01,CUST91,Grocery,Tea Pack,2,12474,24948,Cash,Delhi
100912,2023-10-02,CUST745,Home Decor,Cushion,3,37608,112824,Cash,Hyderabad
100913,2023-12-23,CUST211,Home Decor,Wall Clock,2,55922,111844,Cash,Mumbai
100914,2023-10-10,CUST608,Clothing,Jacket,3,14281,42843,Net Banking,Chennai
100915,2023-03-28,CUST748,Grocery,Rice Bag,1,26003,26003,Card,Hyderabad
100916,2023-09-11,CUST286,Clothing,Dress,2,49559,99118,Card,Bangalore
100917,2023-02-08,CUST339,Grocery,Sugar Pack,5,50044,250220,Cash,Kolkata
100918,2024-05-06,CUST523,Electronics,Laptop,1,8868,8868,Card,Bangalore
100919,2024-01-16,CUST667,Clothing,T-Shirt,1,42650,42650,Card,Kolkata
100920,2024-09-08,CUST373,Clothing,Jeans,1,59855,59855,Cash,Pune
100921,2023-09-26,CUST471,Electronics,Tablet,1,21428,21428,UPI,Pune
100922,2024-09-08,CUST542,Electronics,Tablet,3,28926,86778,Card,Chennai
100923,2024-08-20,CUST483,Clothing,Sweater,3,36419,109257,UPI,Kolkata
100924,2023-11-12,CUST153,Electronics,Smart Watch,4,42865,171460,UPI,Kolkata
100925,2023-10-04,CUST229,Grocery,Tea Pack,2,40960,81920,Cash,Kolkata
100926,2024-12-26,CUST434,Grocery,Flour Bag,5,27608,138040,Cash,Delhi
100927,2023-11-14,CUST94,Home Decor,Cushion,5,54293,271465,Net Banking,Delhi
100928,2024-04-16,CUST706,Clothing,T-Shirt,1,25555,25555,Net Banking,Hyderabad
100929,2024-03-12,CUST269,Grocery,Sugar Pack,3,28188,84564,Net Banking,Pune
100930,2024-06-17,CUST752,Home Decor,Vase,5,3859,19295,Card,Delhi
100931,2023-09-26,CUST142,Home Decor,Cushion,4,27702,110808,Card,Hyderabad
100932,2023-06-06,CUST788,Electronics,Smart Watch,2,53322,106644,UPI,Kolkata
100933,2024-04-18,CUST322,Clothing,T-Shirt,4,41933,167732,Card,Chennai
100934,2023-01-16,CUST786,Clothing,T-Shirt,4,3333,13332,Net Banking,Bangalore
100935,2023-07-05,CUST376,Home Decor,Vase,5,37082,185410,Cash,Bangalore
100936,2024-11-21,CUST430,Grocery,Flour Bag,3,44738,134214,Cash,Mumbai
100937,2024-08-20,CUST572,Home Decor,Photo Frame,5,22349,111745,Net Banking,Mumbai
100938,2024-10-29,CUST775,Grocery,Sugar Pack,3,34253,102759,Cash,Kolkata
100939,2024-02-14,CUST193,Grocery,Oil Pack,2,4193,8386,UPI,Pune
100940,2024-08-13,CUST376,Electronics,Headphones,4,6025,24100,Cash,Mumbai
100941,2024-12-30,CUST750,Clothing,Sweater,1,23295,23295,Card,Bangalore
100942,2023-04-14,CUST756,Grocery,Tea Pack,1,26119,26119,UPI,Mumbai
100943,2023-04-11,CUST384,Electronics,Smart Watch,3,29232,87696,Cash,Delhi
100944,2023-08-16,CUST438,Home Decor,Wall Clock,5,23224,116120,Card,Delhi
100945,2023-12-08,CUST375,Clothing,Sweater,5,39048,195240,Card,Pune
100946,2024-03-23,CUST437,Grocery,Sugar Pack,1,49200,49200,UPI,Kolkata
100947,2023-06-16,CUST722,Home Decor,Wall Clock,1,21144,21144,Net Banking,Kolkata
100948,2024-02-26,CUST612,Home Decor,Cushion,5,32604,163020,Net Banking,Pune
100949,2024-07-30,CUST289,Clothing,T-Shirt,1,55106,55106,Net Banking,Delhi
100950,2024-06-01,CUST20,Grocery,Rice Bag,2,7507,15014,Cash,Chennai
